_time,session_id,customer_id,event_type,device,region,genre,plan_tier_raw,duration_sec,buffer_ms,bitrate_label,error_code,watch_pct_raw,rating_raw
2026-06-12 14:19:50,sess_000283,cust_0047,session_start,Smart TV,Europe,,STD,0,0,,,,
2026-06-12 14:19:58,sess_000881,cust_0098,error,Tablet,LATAM,SciFi,premium,0,0,,E1001,,
2026-06-12 14:25:18,sess_000283,cust_0047,buffer,Smart TV,,Documentary,STD,0,2064,,,,
2026-06-12 14:39:14,sess_000283,cust_0047,buffer,Smart TV,Europe,Horror,STD,0,3998,,,,
2026-06-12 14:50:58,sess_000283,cust_0047,play,Smart TV,Europe,Horror,STD,849,0,4500 kbps,,,
2026-06-12 14:56:41,sess_000283,cust_0047,play,Smart TV,Europe,Action,STD,1396,0,8000 kbps,,,
2026-06-12 15:04:22,sess_000283,cust_0047,play,Smart TV,Europe,Documentary,STD,910,0,8000 kbps,,,
2026-06-12 15:06:00,sess_000283,cust_0047,play,Smart TV,Europe,Horror,STD,1715,0,480p-1500kbps,,,
2026-06-12 15:12:41,sess_000283,cust_0047,buffer,Smart TV,Europe,Documentary,STD,0,600,,,,
2026-06-12 15:17:35,sess_000112,cust_0048,session_start,Console,Europe,,basic,0,0,,,,
2026-06-12 15:25:36,sess_000283,cust_0047,play,Smart TV,Europe,Horror,STD,1079,0,1500 kbps,,,
2026-06-12 15:28:15,sess_000112,cust_0048,play,Console,Europe,Comedy,basic,524,0,6000kbps,,,
2026-06-12 15:29:15,sess_000283,cust_0047,play,Smart TV,Europe,Documentary,STD,525,0,480p-2000kbps,,,
2026-06-12 15:36:23,sess_000112,cust_0048,play,Console,Europe,Documentary,basic,1445,0,4500kbps,,,
2026-06-12 15:41:04,sess_000283,cust_0047,play,Smart TV,Europe,Drama,STD,1409,0,480p-1500kbps,,,
2026-06-12 15:49:02,sess_000112,cust_0048,play,Console,Europe,Horror,basic,33,0,4500kbps,,,
2026-06-12 15:51:06,sess_000283,cust_0047,play,Smart TV,Europe,SciFi,STD,818,0,720p-4500kbps,,,
2026-06-12 15:51:49,sess_000112,cust_0048,play,Console,Europe,Documentary,basic,523,0,480p-1500kbps,,,
2026-06-12 15:55:21,sess_000283,cust_0047,play,Smart TV,Europe,Action,STD,867,0,8000kbps,,,
2026-06-12 16:01:03,sess_000112,cust_0048,play,Console,Europe,Action,basic,1244,0,4500kbps,,,
2026-06-12 16:02:21,sess_000283,cust_0047,play,Smart TV,Europe,Action,STD,1588,0,2000kbps,,,
2026-06-12 16:03:15,sess_000283,cust_0047,session_end,Smart TV,Europe,,STD,0,0,,,90%,3.0
2026-06-12 16:12:42,sess_000112,cust_0048,play,Console,Europe,Horror,basic,1013,0,720p-3000kbps,,,
2026-06-12 16:13:09,sess_000112,cust_0048,session_end,Console,Europe,,basic,0,0,,,45%,N/A
2026-06-12 17:18:39,sess_000599,cust_0074,session_start,Smart TV,,,PremiumPlus,0,0,,,,
2026-06-12 17:24:10,sess_000599,cust_0074,buffer,Smart TV,Africa,Documentary,PremiumPlus,0,648,,,,
2026-06-12 17:27:18,sess_000599,cust_0074,play,Smart TV,Africa,Drama,PremiumPlus,771,0,720p-3000kbps,,,
2026-06-12 17:36:34,sess_000599,cust_0074,play,Smart TV,Africa,Action,PremiumPlus,1125,0,1080p-6000kbps,,,
2026-06-12 17:45:30,sess_000599,cust_0074,play,Smart TV,Africa,SciFi,PremiumPlus,544,0,8000kbps,,,
2026-06-12 17:59:42,sess_000599,cust_0074,play,Smart TV,Africa,SciFi,PremiumPlus,492,0,1500 kbps,,,
2026-06-12 18:07:20,sess_000599,cust_0074,play,Smart TV,Africa,Documentary,PremiumPlus,1052,0,480p-2000kbps,,,
2026-06-12 18:08:01,sess_000599,cust_0074,session_end,Smart TV,Africa,,PremiumPlus,0,0,,,N/A,
2026-06-12 23:01:24,sess_000498,cust_0033,session_start,Web,Africa,,Standard ,0,0,,,,
2026-06-12 23:01:59,sess_000498,cust_0033,play,Web,Africa,Kids,Standard ,989,0,1080p-8000kbps,,,
2026-06-12 23:06:10,sess_000498,cust_0033,play,Web,Africa,SciFi,Standard ,1559,0,4500kbps,,,
2026-06-12 23:10:57,sess_000498,cust_0033,pause,Web,Africa,Documentary,Standard ,0,0,,,,
2026-06-12 23:20:26,sess_000498,cust_0033,error,Web,Africa,Documentary,Standard ,0,0,,E4004,,
2026-06-12 23:26:49,sess_000498,cust_0033,play,Web,Africa,Drama,Standard ,459,0,480p-2000kbps,,,
2026-06-12 23:28:39,sess_000498,cust_0033,play,Web,Africa,Action,Standard ,987,0,720p-3000kbps,,,
2026-06-12 23:37:00,sess_000498,cust_0033,play,Web,Africa,Documentary,Standard ,354,0,480p-2000kbps,,,
2026-06-12 23:50:15,sess_000498,cust_0033,pause,Web,Africa,Kids,Standard ,0,0,,,,
2026-06-12 23:59:17,sess_000498,cust_0033,play,Web,Africa,Documentary,Standard ,1514,0,1500kbps,,,
2026-06-13 00:07:09,sess_000171,cust_0102,session_start,Smart TV,LATAM,,BASIC,0,0,,,,
2026-06-13 00:07:36,sess_000498,cust_0033,play,Web,Africa,Horror,Standard ,441,0,720p-3000kbps,,,
2026-06-13 00:13:54,sess_000498,cust_0033,error,Web,Africa,SciFi,Standard ,0,0,,E1001,,
2026-06-13 00:14:56,sess_000498,cust_0033,session_end,Web,Africa,,Standard ,0,0,,,100%,n/a
2026-06-13 00:22:03,sess_000171,cust_0102,play,Smart TV,LATAM,Drama,BASIC,1150,0,8000kbps,,,
2026-06-13 00:26:13,sess_000171,cust_0102,play,Smart TV,LATAM,Kids,BASIC,676,0,6000kbps,,,
2026-06-13 00:27:09,sess_000171,cust_0102,pause,Smart TV,LATAM,SciFi,BASIC,0,0,,,,
2026-06-13 00:30:45,sess_000171,cust_0102,play,Smart TV,LATAM,Comedy,BASIC,1070,0,1500kbps,,,
2026-06-13 00:38:02,sess_000480,cust_0043,session_start,Smart TV,LATAM,,Standard ,0,0,,,,
2026-06-13 00:40:21,sess_000171,cust_0102,play,Smart TV,LATAM,Kids,BASIC,1008,0,480p-2000kbps,,,
2026-06-13 00:42:23,sess_000171,cust_0102,pause,Smart TV,LATAM,Action,BASIC,0,0,,,,
2026-06-13 00:51:24,sess_000480,cust_0043,play,Smart TV,LATAM,Documentary,Standard ,880,0,1080p-8000kbps,,,
2026-06-13 00:53:21,sess_000480,cust_0043,play,Smart TV,LATAM,Action,Standard ,1780,0,720p-3000kbps,,,
2026-06-13 00:55:41,sess_000171,cust_0102,play,Smart TV,LATAM,SciFi,BASIC,701,0,480p-1500kbps,,,
2026-06-13 00:58:57,sess_000171,cust_0102,play,Smart TV,,Horror,BASIC,838,0,2000kbps,,,
2026-06-13 01:01:18,sess_000171,cust_0102,play,Smart TV,LATAM,Drama,BASIC,385,0,1080p-8000kbps,,,
2026-06-13 01:02:23,sess_000171,cust_0102,session_end,Smart TV,LATAM,,BASIC,0,0,,,90%,5
2026-06-13 01:04:07,sess_000480,cust_0043,pause,Smart TV,LATAM,Comedy,Standard ,0,0,,,,
2026-06-13 01:04:52,sess_000480,cust_0043,play,Smart TV,LATAM,SciFi,Standard ,251,0,480p-1500kbps,,,
2026-06-13 01:16:41,sess_000480,cust_0043,play,Smart TV,LATAM,Drama,Standard ,1218,0,480p-2000kbps,,,
2026-06-13 01:25:59,sess_000480,cust_0043,play,Smart TV,LATAM,Action,Standard ,551,0,1500 kbps,,,
2026-06-13 01:32:59,sess_000480,cust_0043,pause,Smart TV,LATAM,Kids,Standard ,0,0,,,,
2026-06-13 01:45:59,sess_000480,cust_0043,play,Smart TV,LATAM,Kids,Standard ,781,0,1080p-6000kbps,,,
2026-06-13 01:52:08,sess_000480,cust_0043,pause,Smart TV,LATAM,Drama,Standard ,0,0,,,,
2026-06-13 02:07:03,sess_000480,cust_0043,play,Smart TV,LATAM,Horror,Standard ,1760,0,2000kbps,,,
2026-06-13 02:08:24,sess_000480,cust_0043,session_end,Smart TV,LATAM,,Standard ,0,0,,,87%,n/a
2026-06-13 03:56:49,sess_000668,cust_0105,session_start,Smart TV,North America,,Standard ,0,0,,,,
2026-06-13 04:03:36,sess_000668,cust_0105,buffer,Smart TV,North America,Kids,Standard ,0,3296,,,,
2026-06-13 04:13:51,sess_000668,cust_0105,play,Smart TV,North America,SciFi,Standard ,1123,0,1500 kbps,,,
2026-06-13 04:27:19,sess_000668,cust_0105,pause,Smart TV,,Documentary,Standard ,0,0,,,,
2026-06-13 04:29:04,sess_000668,cust_0105,session_end,Smart TV,North America,,Standard ,0,0,,,100%,2
2026-06-13 05:45:01,sess_000052,cust_0116,session_start,Web,Europe,,Standard,0,0,,,,
2026-06-13 05:48:10,sess_000052,cust_0116,pause,Web,Europe,Action,Standard,0,0,,,,
2026-06-13 05:48:56,sess_000827,cust_0053,session_start,Mobile,Africa,,Premium,0,0,,,,
2026-06-13 05:56:17,sess_000827,cust_0053,play,Mobile,Africa,Action,Premium,1671,0,6000 kbps,,,
2026-06-13 06:00:48,sess_000052,cust_0116,play,Web,Europe,Comedy,Standard,1731,0,4500 kbps,,,
2026-06-13 06:02:51,sess_000052,cust_0116,buffer,Web,Europe,Kids,Standard,0,2016,,,,
2026-06-13 06:04:38,sess_000827,cust_0053,play,Mobile,Africa,Comedy,Premium,1309,0,720p-3000kbps,,,
2026-06-13 06:11:59,sess_000827,cust_0053,pause,Mobile,Africa,Documentary,Premium,0,0,,,,
2026-06-13 06:16:43,sess_000052,cust_0116,play,Web,,Drama,Standard,806,0,1080p-8000kbps,,,
2026-06-13 06:17:21,sess_000052,cust_0116,session_end,Web,Europe,,Standard,0,0,,,90%,4
2026-06-13 06:24:42,sess_000827,cust_0053,play,Mobile,Africa,SciFi,Premium,531,0,6000 kbps,,,
2026-06-13 06:35:40,sess_000827,cust_0053,pause,Mobile,Africa,Drama,Premium,0,0,,,,
2026-06-13 06:39:48,sess_000827,cust_0053,play,Mobile,Africa,Documentary,Premium,1154,0,3000 kbps,,,
2026-06-13 06:49:00,sess_000827,cust_0053,pause,Mobile,Africa,Kids,Premium,0,0,,,,
2026-06-13 06:57:07,sess_000827,cust_0053,play,Mobile,Africa,Action,Premium,1308,0,4500 kbps,,,
2026-06-13 06:57:48,sess_000827,cust_0053,session_end,Mobile,Africa,,Premium,0,0,,,,
2026-06-13 07:25:25,sess_000070,cust_0098,session_start,Tablet,LATAM,,Premium,0,0,,,,
2026-06-13 07:36:33,sess_000070,cust_0098,pause,Tablet,LATAM,Action,Premium,0,0,,,,
2026-06-13 07:40:40,sess_000070,cust_0098,buffer,Tablet,LATAM,Action,Premium,0,1638,,,,
2026-06-13 07:40:57,sess_000070,cust_0098,play,Tablet,LATAM,Documentary,Premium,1299,0,1080p-8000kbps,,,
2026-06-13 07:52:10,sess_000070,cust_0098,play,Tablet,LATAM,Action,Premium,1147,0,720p-4500kbps,,,
2026-06-13 08:03:21,sess_000070,cust_0098,play,Tablet,,Kids,Premium,815,0,1500kbps,,,
2026-06-13 08:12:51,sess_000070,cust_0098,play,Tablet,LATAM,Action,Premium,925,0,720p-3000kbps,,,
2026-06-13 08:14:34,sess_000070,cust_0098,play,Tablet,LATAM,Drama,Premium,115,0,480p-2000kbps,,,
2026-06-13 08:15:42,sess_000070,cust_0098,session_end,Tablet,LATAM,,Premium,0,0,,,75%,5.0
2026-06-13 08:24:12,sess_000172,cust_0127,session_start,,Africa,,Standard,0,0,,,,
2026-06-13 08:30:18,sess_000172,cust_0127,play,,Africa,Comedy,Standard,1716,0,720p-3000kbps,,,
2026-06-13 08:31:27,sess_000172,cust_0127,error,,Africa,Drama,Standard,0,0,,E2002,,
2026-06-13 08:32:07,sess_000172,cust_0127,session_end,,Africa,,Standard,0,0,,,87%,2 stars
2026-06-13 09:07:34,sess_000649,cust_0114,session_start,Web,Europe,,Standard,0,0,,,,
2026-06-13 09:17:58,sess_000649,cust_0114,play,Web,Europe,Horror,Standard,539,0,720p-3000kbps,,,
2026-06-13 09:30:45,sess_000649,cust_0114,pause,Web,Europe,Kids,Standard,0,0,,,,
2026-06-13 09:44:53,sess_000649,cust_0114,play,Web,Europe,Kids,Standard,971,0,8000kbps,,,
2026-06-13 09:50:45,sess_000649,cust_0114,play,Web,Europe,Documentary,Standard,923,0,4500 kbps,,,
2026-06-13 09:54:02,sess_000649,cust_0114,buffer,Web,Europe,SciFi,Standard,0,2675,,,,
2026-06-13 09:55:03,sess_000649,cust_0114,session_end,Web,Europe,,Standard,0,0,,,75%,4 stars
2026-06-13 10:20:30,sess_000760,cust_0044,session_start,Mobile,Africa,,basic,0,0,,,,
2026-06-13 10:28:20,sess_000760,cust_0044,play,Mobile,Africa,SciFi,basic,348,0,1080p-6000kbps,,,
2026-06-13 10:43:05,sess_000760,cust_0044,play,Mobile,Africa,Documentary,basic,1190,0,480p-2000kbps,,,
2026-06-13 10:56:38,sess_000760,cust_0044,play,Mobile,Africa,Action,basic,1235,0,8000 kbps,,,
2026-06-13 11:07:11,sess_000760,cust_0044,pause,Mobile,Africa,Kids,basic,0,0,,,,
2026-06-13 11:15:38,sess_000760,cust_0044,play,Mobile,Africa,Kids,basic,490,0,1080p-8000kbps,,,
2026-06-13 11:17:02,sess_000760,cust_0044,session_end,Mobile,Africa,,basic,0,0,,,87%,1
2026-06-13 11:57:44,sess_000428,cust_0093,session_start,Smart TV,Africa,,premium_plus,0,0,,,,
2026-06-13 12:10:08,sess_000428,cust_0093,play,Smart TV,Africa,Drama,premium_plus,220,0,720p-3000kbps,,,
2026-06-13 12:25:04,sess_000428,cust_0093,pause,Smart TV,Africa,SciFi,premium_plus,0,0,,,,
2026-06-13 12:27:10,sess_000428,cust_0093,play,Smart TV,Africa,SciFi,premium_plus,935,0,720p-4500kbps,,,
2026-06-13 12:36:26,sess_000428,cust_0093,play,Smart TV,Africa,Comedy,premium_plus,1479,0,8000 kbps,,,
2026-06-13 12:40:51,sess_000377,cust_0071,session_start,Mobile,Europe,,standard,0,0,,,,
2026-06-13 12:47:03,sess_000428,cust_0093,buffer,Smart TV,Africa,Action,premium_plus,0,873,,,,
2026-06-13 12:51:38,sess_000377,cust_0071,play,Mobile,Europe,Horror,standard,268,0,8000kbps,,,
2026-06-13 12:59:38,sess_000871,cust_0044,session_start,Mobile,Africa,,basic,0,0,,,,
2026-06-13 13:01:35,sess_000428,cust_0093,play,Smart TV,Africa,Kids,premium_plus,820,0,1080p-6000kbps,,,
2026-06-13 13:01:47,sess_000377,cust_0071,play,Mobile,Europe,Horror,standard,1283,0,8000 kbps,,,
2026-06-13 13:06:53,sess_000428,cust_0093,buffer,Smart TV,Africa,Documentary,premium_plus,0,2619,,,,
2026-06-13 13:11:40,sess_000871,cust_0044,play,Mobile,Africa,Action,basic,435,0,480p-1500kbps,,,
2026-06-13 13:13:00,sess_000377,cust_0071,play,Mobile,Europe,SciFi,standard,1658,0,1080p-8000kbps,,,
2026-06-13 13:16:35,sess_000871,cust_0044,error,Mobile,Africa,Action,basic,0,0,,E3003,,
2026-06-13 13:19:37,sess_000428,cust_0093,pause,Smart TV,Africa,Comedy,premium_plus,0,0,,,,
2026-06-13 13:19:48,sess_000428,cust_0093,session_end,Smart TV,Africa,,premium_plus,0,0,,,90%,n/a
2026-06-13 13:24:02,sess_000377,cust_0071,play,Mobile,Europe,Horror,standard,61,0,480p-1500kbps,,,
2026-06-13 13:24:17,sess_000377,cust_0071,session_end,Mobile,Europe,,standard,0,0,,,100%,4.0
2026-06-13 18:49:49,sess_000329,cust_0125,session_start,Tablet,APAC,,Standard ,0,0,,,,
2026-06-13 18:52:41,sess_000329,cust_0125,buffer,Tablet,APAC,SciFi,Standard ,0,2431,,,,
2026-06-13 19:02:20,sess_000329,cust_0125,play,Tablet,APAC,Drama,Standard ,568,0,480p-1500kbps,,,
2026-06-13 19:02:48,sess_000329,cust_0125,session_end,Tablet,APAC,,Standard ,0,0,,,60%,2 stars
2026-06-13 20:40:47,sess_000560,cust_0035,session_start,Smart TV,Europe,,STD,0,0,,,,
2026-06-13 20:50:53,sess_000560,cust_0035,play,Smart TV,Europe,Documentary,STD,1100,0,3000kbps,,,
2026-06-13 21:02:25,sess_000560,cust_0035,play,Smart TV,Europe,Drama,STD,893,0,720p-4500kbps,,,
2026-06-13 21:04:42,sess_000560,cust_0035,pause,Smart TV,Europe,Comedy,STD,0,0,,,,
2026-06-13 21:09:24,sess_000560,cust_0035,play,Smart TV,Europe,Documentary,STD,577,0,1080p-8000kbps,,,
2026-06-13 21:11:05,sess_000560,cust_0035,play,Smart TV,Europe,Documentary,STD,1385,0,2000kbps,,,
2026-06-13 21:16:57,sess_000560,cust_0035,play,Smart TV,Europe,Drama,STD,448,0,8000 kbps,,,
2026-06-13 21:31:42,sess_000560,cust_0035,play,Smart TV,Europe,Drama,STD,901,0,1080p-6000kbps,,,
2026-06-13 21:36:27,sess_000560,cust_0035,play,Smart TV,Europe,Action,STD,1485,0,1080p-6000kbps,,,
2026-06-13 21:48:04,sess_000560,cust_0035,play,Smart TV,Europe,Drama,STD,1420,0,2000 kbps,,,
2026-06-13 21:50:05,sess_000560,cust_0035,play,Smart TV,Europe,SciFi,STD,1752,0,1500 kbps,,,
2026-06-13 22:02:44,sess_000560,cust_0035,play,Smart TV,Europe,Drama,STD,320,0,3000 kbps,,,
2026-06-13 22:13:02,sess_000560,cust_0035,play,Smart TV,Europe,Comedy,STD,954,0,480p-2000kbps,,,
2026-06-13 22:14:17,sess_000560,cust_0035,session_end,Smart TV,Europe,,STD,0,0,,,45%,4 stars
2026-06-13 22:31:23,sess_000567,cust_0029,session_start,Mobile,Europe,,Basic,0,0,,,,
2026-06-13 22:38:35,sess_000567,cust_0029,buffer,Mobile,Europe,Horror,Basic,0,1639,,,,
2026-06-13 22:43:29,sess_000567,cust_0029,play,Mobile,Europe,Comedy,Basic,451,0,720p-4500kbps,,,
2026-06-13 22:46:55,sess_000567,cust_0029,play,Mobile,Europe,Documentary,Basic,215,0,2000kbps,,,
2026-06-13 22:47:50,sess_000567,cust_0029,pause,Mobile,Europe,Horror,Basic,0,0,,,,
2026-06-13 22:54:25,sess_000567,cust_0029,play,Mobile,Europe,Comedy,Basic,502,0,720p-4500kbps,,,
2026-06-13 22:59:14,sess_000567,cust_0029,play,Mobile,Europe,Comedy,Basic,1754,0,2000 kbps,,,
2026-06-13 23:07:27,sess_000567,cust_0029,play,Mobile,Europe,Horror,Basic,1348,0,1500 kbps,,,
2026-06-13 23:22:05,sess_000567,cust_0029,buffer,Mobile,Europe,Comedy,Basic,0,257,,,,
2026-06-13 23:25:34,sess_000567,cust_0029,pause,Mobile,Europe,Comedy,Basic,0,0,,,,
2026-06-13 23:26:11,sess_000567,cust_0029,session_end,Mobile,Europe,,Basic,0,0,,,95%,5.0
2026-06-14 01:36:59,sess_000728,cust_0066,session_start,Smart TV,Africa,,Premium ,0,0,,,,
2026-06-14 01:48:26,sess_000728,cust_0066,play,Smart TV,,Documentary,Premium ,645,0,480p-1500kbps,,,
2026-06-14 01:59:44,sess_000728,cust_0066,play,Smart TV,,Horror,Premium ,1234,0,480p-1500kbps,,,
2026-06-14 02:00:20,sess_000728,cust_0066,play,Smart TV,Africa,SciFi,Premium ,382,0,480p-2000kbps,,,
2026-06-14 02:01:55,sess_000728,cust_0066,session_end,Smart TV,Africa,,Premium ,0,0,,,100%,3.0
2026-06-14 03:02:56,sess_000454,cust_0149,session_start,Tablet,Africa,,basic,0,0,,,,
2026-06-14 03:16:04,sess_000454,cust_0149,play,Tablet,Africa,Drama,basic,1377,0,6000kbps,,,
2026-06-14 03:19:39,sess_000454,cust_0149,play,Tablet,Africa,Action,basic,55,0,8000kbps,,,
2026-06-14 03:22:32,sess_000454,cust_0149,play,Tablet,Africa,Documentary,basic,1628,0,720p-3000kbps,,,
2026-06-14 03:23:54,sess_000454,cust_0149,pause,Tablet,Africa,Documentary,basic,0,0,,,,
2026-06-14 03:34:09,sess_000454,cust_0149,play,Tablet,Africa,Documentary,basic,1071,0,4500kbps,,,
2026-06-14 03:36:19,sess_000454,cust_0149,play,Tablet,Africa,Comedy,basic,1175,0,6000kbps,,,
2026-06-14 03:42:10,sess_000454,cust_0149,play,Tablet,Africa,Comedy,basic,1354,0,1500 kbps,,,
2026-06-14 03:54:10,sess_000454,cust_0149,play,Tablet,Africa,SciFi,basic,1558,0,720p-4500kbps,,,
2026-06-14 04:00:58,sess_000454,cust_0149,play,Tablet,Africa,SciFi,basic,608,0,1080p-6000kbps,,,
2026-06-14 04:02:09,sess_000454,cust_0149,pause,Tablet,Africa,Action,basic,0,0,,,,
2026-06-14 04:03:14,sess_000454,cust_0149,session_end,Tablet,Africa,,basic,0,0,,,75%,N/A
2026-06-14 05:42:05,sess_000226,cust_0101,session_start,Mobile,North America,,Standard,0,0,,,,
2026-06-14 05:51:38,sess_000226,cust_0101,play,Mobile,North America,Documentary,Standard,1269,0,3000kbps,,,
2026-06-14 06:05:01,sess_000226,cust_0101,play,Mobile,North America,Comedy,Standard,925,0,1080p-8000kbps,,,
2026-06-14 06:18:48,sess_000226,cust_0101,play,Mobile,North America,Documentary,Standard,165,0,1500 kbps,,,
2026-06-14 06:31:37,sess_000226,cust_0101,play,Mobile,North America,SciFi,Standard,902,0,720p-3000kbps,,,
2026-06-14 06:40:07,sess_000226,cust_0101,buffer,Mobile,North America,Horror,Standard,0,1876,,,,
2026-06-14 06:41:29,sess_000226,cust_0101,session_end,Mobile,North America,,Standard,0,0,,,100%,N/A
2026-06-14 09:11:07,sess_000862,cust_0076,session_start,Mobile,North America,,Premium,0,0,,,,
2026-06-14 09:24:49,sess_000862,cust_0076,error,Mobile,North America,Horror,Premium,0,0,,E2002,,
2026-06-14 12:20:18,sess_000083,cust_0096,session_start,Web,Africa,,Basic,0,0,,,,
2026-06-14 12:26:56,sess_000083,cust_0096,play,Web,Africa,Comedy,Basic,700,0,720p-4500kbps,,,
2026-06-14 12:36:22,sess_000083,cust_0096,pause,Web,Africa,Action,Basic,0,0,,,,
2026-06-14 12:46:47,sess_000083,cust_0096,play,Web,Africa,Kids,Basic,1109,0,2000 kbps,,,
2026-06-14 12:57:27,sess_000083,cust_0096,pause,Web,Africa,Comedy,Basic,0,0,,,,
2026-06-14 13:05:27,sess_000083,cust_0096,play,Web,Africa,Documentary,Basic,1279,0,2000kbps,,,
2026-06-14 13:09:46,sess_000083,cust_0096,pause,Web,Africa,Action,Basic,0,0,,,,
2026-06-14 13:19:03,sess_000083,cust_0096,play,Web,Africa,Comedy,Basic,1781,0,1500 kbps,,,
2026-06-14 13:20:19,sess_000083,cust_0096,session_end,Web,Africa,,Basic,0,0,,,N/A,
2026-06-14 14:32:27,sess_000401,cust_0110,session_start,Web,Europe,,PREM,0,0,,,,
2026-06-14 14:40:15,sess_000401,cust_0110,play,Web,Europe,Kids,PREM,1625,0,1500kbps,,,
2026-06-14 14:46:14,sess_000401,cust_0110,buffer,Web,,Comedy,PREM,0,3773,,,,
2026-06-14 14:49:11,sess_000308,cust_0133,session_start,Mobile,Africa,,Basic,0,0,,,,
2026-06-14 14:53:10,sess_000127,cust_0133,session_start,Mobile,Africa,,basic,0,0,,,,
2026-06-14 14:55:02,sess_000401,cust_0110,pause,Web,Europe,Kids,PREM,0,0,,,,
2026-06-14 14:55:06,sess_000308,cust_0133,play,Mobile,Africa,Horror,Basic,1165,0,720p-4500kbps,,,
2026-06-14 14:55:47,sess_000308,cust_0133,buffer,Mobile,Africa,Drama,Basic,0,1255,,,,
2026-06-14 14:56:12,sess_000308,cust_0133,play,Mobile,Africa,Drama,Basic,1069,0,3000kbps,,,
2026-06-14 15:04:36,sess_000308,cust_0133,buffer,Mobile,Africa,Kids,Basic,0,2743,,,,
2026-06-14 15:04:37,sess_000127,cust_0133,play,Mobile,Africa,Action,basic,677,0,2000kbps,,,
2026-06-14 15:08:30,sess_000127,cust_0133,play,Mobile,Africa,Comedy,basic,1627,0,3000 kbps,,,
2026-06-14 15:09:41,sess_000401,cust_0110,play,Web,Europe,SciFi,PREM,145,0,2000kbps,,,
2026-06-14 15:12:26,sess_000401,cust_0110,play,Web,Europe,Horror,PREM,1169,0,8000kbps,,,
2026-06-14 15:12:37,sess_000127,cust_0133,play,Mobile,Africa,Comedy,basic,242,0,6000 kbps,,,
2026-06-14 15:12:52,sess_000127,cust_0133,play,Mobile,Africa,Action,basic,386,0,720p-3000kbps,,,
2026-06-14 15:16:50,sess_000308,cust_0133,play,Mobile,Africa,Comedy,Basic,338,0,1080p-8000kbps,,,
2026-06-14 15:17:38,sess_000401,cust_0110,play,Web,Europe,Kids,PREM,1580,0,4500 kbps,,,
2026-06-14 15:22:40,sess_000127,cust_0133,buffer,Mobile,Africa,Comedy,basic,0,2141,,,,
2026-06-14 15:22:58,sess_000127,cust_0133,play,Mobile,Africa,Drama,basic,1053,0,8000kbps,,,
2026-06-14 15:26:21,sess_000401,cust_0110,pause,Web,Europe,Comedy,PREM,0,0,,,,
2026-06-14 15:30:46,sess_000308,cust_0133,play,Mobile,Africa,Kids,Basic,1628,0,4500 kbps,,,
2026-06-14 15:31:30,sess_000127,cust_0133,play,Mobile,Africa,Documentary,basic,221,0,4500kbps,,,
2026-06-14 15:33:08,sess_000401,cust_0110,play,Web,Europe,Horror,PREM,1574,0,720p-3000kbps,,,
2026-06-14 15:34:49,sess_000127,cust_0133,play,Mobile,Africa,Horror,basic,766,0,3000kbps,,,
2026-06-14 15:38:34,sess_000308,cust_0133,play,Mobile,Africa,Kids,Basic,1394,0,1500kbps,,,
2026-06-14 15:41:41,sess_000401,cust_0110,play,Web,Europe,Comedy,PREM,1639,0,8000 kbps,,,
2026-06-14 15:42:27,sess_000401,cust_0110,play,Web,Europe,SciFi,PREM,416,0,1500 kbps,,,
2026-06-14 15:43:27,sess_000401,cust_0110,buffer,Web,Europe,Action,PREM,0,2752,,,,
2026-06-14 15:44:37,sess_000401,cust_0110,session_end,Web,Europe,,PREM,0,0,,,60%,2
2026-06-14 15:49:00,sess_000127,cust_0133,pause,Mobile,Africa,Documentary,basic,0,0,,,,
2026-06-14 15:51:17,sess_000308,cust_0133,pause,Mobile,Africa,Documentary,Basic,0,0,,,,
2026-06-14 15:53:42,sess_000308,cust_0133,play,Mobile,Africa,Documentary,Basic,79,0,1500kbps,,,
2026-06-14 16:00:42,sess_000308,cust_0133,play,Mobile,Africa,Comedy,Basic,1665,0,3000 kbps,,,
2026-06-14 16:01:35,sess_000127,cust_0133,error,Mobile,Africa,Action,basic,0,0,,E2002,,
2026-06-14 16:05:28,sess_000308,cust_0133,play,Mobile,Africa,Comedy,Basic,1502,0,3000kbps,,,
2026-06-14 16:09:54,sess_000127,cust_0133,pause,Mobile,Africa,SciFi,basic,0,0,,,,
2026-06-14 16:10:37,sess_000308,cust_0133,buffer,Mobile,Africa,Documentary,Basic,0,218,,,,
2026-06-14 16:11:38,sess_000308,cust_0133,session_end,Mobile,Africa,,Basic,0,0,,,60%,N/A
2026-06-14 16:17:56,sess_000127,cust_0133,play,Mobile,Africa,Kids,basic,1758,0,4500kbps,,,
2026-06-14 16:19:08,sess_000127,cust_0133,session_end,Mobile,Africa,,basic,0,0,,,90%,3.0
2026-06-14 16:35:29,sess_000429,cust_0110,session_start,Web,Europe,,Premium,0,0,,,,
2026-06-14 16:48:50,sess_000429,cust_0110,play,Web,Europe,Comedy,Premium,204,0,1500 kbps,,,
2026-06-14 16:49:54,sess_000429,cust_0110,play,Web,Europe,Documentary,Premium,1505,0,1080p-8000kbps,,,
2026-06-14 16:58:12,sess_000429,cust_0110,play,Web,Europe,Drama,Premium,521,0,4500kbps,,,
2026-06-14 17:00:51,sess_000429,cust_0110,play,Web,Europe,Drama,Premium,351,0,480p-1500kbps,,,
